Community,WT_Rxns_high_fiber_vmh,WT_Growth_high_fiber_vmh,WT_M1_Growth_high_fiber_vmh,WT_M2_Growth_high_fiber_vmh,MRM_Rxns_high_fiber_vmh,MRM_Growth_high_fiber_vmh,MRM_M1_Growth_high_fiber_vmh,MRM_M2_Growth_high_fiber_vmh,WT_Rxns_Mediterranian,WT_Growth_Mediterranian,WT_M1_Growth_Mediterranian,WT_M2_Growth_Mediterranian,MRM_Rxns_Mediterranian,MRM_Growth_Mediterranian,MRM_M1_Growth_Mediterranian,MRM_M2_Growth_Mediterranian,WT_Rxns_Unhealthy,WT_Growth_Unhealthy,WT_M1_Growth_Unhealthy,WT_M2_Growth_Unhealthy,MRM_Rxns_Unhealthy,MRM_Growth_Unhealthy,MRM_M1_Growth_Unhealthy,MRM_M2_Growth_Unhealthy,WT_Rxns_vegetarian_diet,WT_Growth_vegetarian_diet,WT_M1_Growth_vegetarian_diet,WT_M2_Growth_vegetarian_diet,MRM_Rxns_vegetarian_diet,MRM_Growth_vegetarian_diet,MRM_M1_Growth_vegetarian_diet,MRM_M2_Growth_vegetarian_diet,WT_Rxns_Western_VMH,WT_Growth_Western_VMH,WT_M1_Growth_Western_VMH,WT_M2_Growth_Western_VMH,MRM_Rxns_Western_VMH,MRM_Growth_Western_VMH,MRM_M1_Growth_Western_VMH,MRM_M2_Growth_Western_VMH,WT_Rxns_No_Diet,WT_Growth_No_Diet,WT_M1_Growth_No_Diet,WT_M2_Growth_No_Diet,MRM_Rxns_No_Diet,MRM_Growth_No_Diet,MRM_M1_Growth_No_Diet,MRM_M2_Growth_No_Diet
Acidaminococcus_fermentans_DSM_20731_AND_Klebsiella_pneumoniae_pneumoniae_MGH78578,1189,0.0793606476554002,0.00943816075233214,0.0699224869030681,836,0.0793606476554002,0.00943816075233214,0.0699224869030681,1183,0.070114643602747,0.0207472323192086,0.0493674112835384,825,0.0684844247153858,0.0180459164884126,0.0504385082269732,1203,0.033097707673212,0.0156251311943923,0.0174725764788196,864,0.0330977076731866,0.0156251311943504,0.0174725764788363,1183,0.051715884557753,0.00970315520645983,0.0420127293512932,842,0.0517158845597324,0.00970315520973975,0.0420127293499926,1288,5.34172396654115,0.0103953993591653,5.33132856718199,862,2.67399874650718,0.0103953993591653,2.66360334714801,1173,133.473643656015,32.0095784798181,101.464065176197,881,95.1565282191196,13.9595407426547,81.1969874764649
Acidaminococcus_fermentans_DSM_20731_AND_Lactobacillus_mucosae_LM1,1056,0.0100675090558225,0.00943816075233214,0.000629348303490315,896,0.0100675090558594,0.00943816075233214,0.000629348303527274,713,0.0207472323192086,0.0207472323192086,0,498,0.0207472323192086,0.0207472323192086,0,719,0.0156251312024289,0.0156251312024289,0,518,0.0156251311943516,0.0156251311943516,0,718,0.00970315520645948,0.00970315520645948,0,521,0.00970315520973975,0.00970315520973975,0,1077,0.0124147033052211,0.0103953993591653,0.00201930394605577,904,0.0119670904352964,0.0103953993591653,0.0015716910761311,1046,75.0895918823837,30.5566432132277,44.532948669156,913,40.2822756897911,13.7347303510593,26.5475453387318
Acidaminococcus_fermentans_DSM_20731_AND_Lactobacillus_reuteri_SD2112_ATCC_55730,932,0.0172815721455385,0.00943816075233214,0.00784341139320631,747,0.0172815721425777,0.00943816075233214,0.00784341139024555,792,0.0453790328000605,0.0453790328000605,0,498,0.0207472323192086,0.0207472323192086,0,746,0.0156251312024278,0.0156251312024278,0,510,0.0156251311943505,0.0156251311943505,0,726,0.0097031552248168,0.0097031552248168,0,513,0.00970315520973992,0.00970315520973992,0,955,0.0230048595023295,0.0103953993591653,0.0126094601431642,622,0.0142442098915784,7.46047713884864e-05,0.0141696051201899,898,92.7338656404374,28.3480238971293,64.385841743308,753,68.3542221740139,4.39159562105325,63.9626265529606
Acidaminococcus_fermentans_DSM_20731_AND_Megasphaera_elsdenii_DSM_20460,830,0.0292193126693312,0,0.0292193126693312,545,0.0292193126693291,0,0.0292193126693291,813,0.0453790327922161,0,0.0453790327922161,957,0.0453790327922175,0.0073778849141599,0.0380011478780576,836,0.0156251312024289,0,0.0156251312024289,516,0.015625131194351,0,0.015625131194351,824,0.00970315520645983,0,0.00970315520645983,513,0.00970315520973992,0.00970315520973992,0,922,6.72802626619042,0,6.72802626619042,529,6.72802626621442,0,6.72802626621442,1143,93.4068116619243,31.9750077064554,61.4318039554689,991,66.3861248972486,20.1970852991883,46.1890395980604
Acidaminococcus_fermentans_DSM_20731_AND_Parabacteroides_distasonis_ATCC_8503,875,0.185783282412536,0,0.185783282412536,1033,0.0446388936300526,0.00943816075233214,0.0352007328777204,871,0.145252274036523,0,0.145252274036523,1021,0.06236188067543,0.0207472323192086,0.0416146483562214,869,0.0596911214264911,0,0.0596911214264911,1017,0.0572397795505721,0.0156251311943507,0.0416146483562214,876,0.115659624961341,0,0.115659624961341,1029,0.0386097043426594,0.00970315520973979,0.0289065491329196,1277,0.0322914195385375,0.0103953993591653,0.0218960201793722,1048,0.0168674350556001,0.0103953993591653,0.00647203569643477,1229,90.9946808139963,28.7832885352721,62.2113922787242,1063,63.4931661589434,14.4010263525237,49.0921398064197
Acidaminococcus_fermentans_DSM_20731_AND_Parabacteroides_johnsonii_DSM_18315,1103,0.0793606476554002,0.00943816075233214,0.0699224869030681,874,0.0421586010911056,0.00943816075233214,0.0327204403387734,1092,0.070114643602747,0.0207472323192086,0.0493674112835384,856,0.0392481720095571,0.00677678432832918,0.0324713876812279,1105,0.0330977076704268,0.0156251311897773,0.0174725764806495,872,0.0330977076731872,0.0156251311943513,0.0174725764788359,1133,0.0517158845466743,0.00970315518810217,0.0420127293585721,880,0.0424483938345644,0.00970315520973979,0.0327452386248246,1134,0.0291332197758944,0.0103953993591653,0.0187378204167291,901,0.0291332197758944,0.0103953993591653,0.0187378204167291,1074,80.2749560827978,25.0306860189494,55.2442700638483,902,54.4718514892561,17.6425015566169,36.8293499326391
Acidaminococcus_fermentans_DSM_20731_AND_Phascolarctobacterium_succinatutens_YIT_12067,1023,0.0133173318687678,0.00904999094817658,0.00426734092059118,871,0.0104330445980885,0.00933860756017504,0.00109443703791346,1017,0.0276545604437958,0.0249033153073464,0.00275124513644944,498,0.0207472323192086,0.0207472323192086,0,1040,0.0198252856824936,0.0156251311840716,0.00420015449842198,510,0.015625131194351,0.015625131194351,0,1008,0.0139033097086199,0.00970315520973957,0.00420015449888032,871,0.0104065180126863,0.00970315520973979,0.00070336280294651,1041,0.0274287728577203,0.00869095244099117,0.0187378204167291,846,0.0104651133296244,0.010388423420892,7.66899087323827e-05,999,44.7163870004795,31.43266936797,13.2837176325095,866,21.3740126943283,20.5196029255742,0.854409768754123
Acidaminococcus_fermentans_DSM_20731_AND_Prevotella_ruminicola_23,1266,0.109995476292911,0.0292193126947136,0.0807761635981976,687,0.0318541281913859,5.81170896641421e-06,0.0318483164824195,1227,0.130243740802345,0.0453790327893574,0.0848647080129872,905,0.0323324061354304,0.000207219179528858,0.0321251869559015,819,0.0596911214264911,0,0.0596911214264911,899,0.032353317248034,0.000135541874039536,0.0322177753739944,1237,0.0484450430571891,0.00970315520645966,0.0387418878507295,902,0.0323533172480333,0.000135541874039359,0.0322177753739939,1218,0.104698639607121,0.0828026194277486,0.0218960201793722,978,0.0191140850928486,0.00229556899384671,0.0168185160990019,1189,104.917665706095,26.8043105728442,78.1133551332507,993,65.2391736844478,5.39616131923194,59.8430123652159
Acidaminococcus_fermentans_DSM_20731_AND_Pseudoflavonifractor_capillosus_strain_ATCC_29799,919,0.0172815721395418,0.00943816075233214,0.00784341138720969,773,0.0151041271055575,0.00943816075233214,0.0056659663532254,942,0.0305139711423573,0.0207472323192086,0.00976673882314873,764,0.0213126086014358,0.0207472323192086,0.000565376282227149,697,0.0156251311943392,0.0156251311943392,0,511,0.0156251311943509,0.0156251311943509,0,688,0.00970315520646018,0.00970315520646018,0,513,0.00970315520973979,0.00970315520973979,0,969,0.0291332197758944,0.0103953993591653,0.0187378204167291,787,0.0216603757749521,0.00292255535822299,0.0187378204167291,913,69.579323380695,30.6779722278457,38.9013511528494,767,39.1076271441476,19.6569515677229,19.4506755764247
Acidaminococcus_fermentans_DSM_20731_AND_Roseburia_intestinalis_L1_82,959,0.0592244998019754,0.00943816075233214,0.0497863390496433,771,0.0534271175973698,0.00943816075233214,0.0439889568450377,946,0.070114643602747,0.0207472323192086,0.0493674112835384,756,0.0602661674756057,0.0207472323192086,0.0395189351563971,944,0.0330977076731867,0.0156251311943505,0.0174725764788362,511,0.0156251311943512,0.0156251311943512,0,973,0.0335816940973748,0.00970315520645948,0.0238785388909154,513,0.00970315520973975,0.00970315520973975,0,955,0.0385472438315712,0.0103953993591653,0.0281518444724059,776,0.028643115778473,0.000491271305657221,0.0281518444728158,920,87.2224930104846,29.4057013545506,57.816791655934,773,32.9269840699551,19.1585268943409,13.7684571756141
Acidaminococcus_fermentans_DSM_20731_AND_Roseburia_inulinivorans_DSM_16841,947,0.0192162635286037,0.00943816075233214,0.00977810277627152,777,0.0174298956596211,0.00943816075233214,0.00799173490728898,928,0.0305253350954391,0.0207472323192086,0.00977810277623053,761,0.0213126086014358,0.0207472323192086,0.000565376282227149,962,0.0254032339711689,0.0156251311943511,0.00977810277681786,771,0.0195540514812368,0.0156251311943505,0.00392892028688635,962,0.0194812580010477,0.00970315522481714,0.00977810277623053,778,0.0175208754896807,0.00970315520973975,0.00781772027994092,978,0.0392260893101092,0.0103953993591653,0.0288306899509439,791,0.0373070023938348,0.0103953993591653,0.0269116030346694,926,90.9750959248502,29.1705948733719,61.8045010514783,787,65.2438821713402,15.9947742482881,49.249107923052
Acidaminococcus_fermentans_DSM_20731_AND_Ruminococcus_bromii_L2_63,942,0.0608428598417555,0.00943816075233214,0.0514046990894233,786,0.0548570273134609,0.00943816075233214,0.0454188665611287,942,0.070114643602747,0.0207472323192086,0.0493674112835384,778,0.0615507741906233,0.0207472323192086,0.0408035418714147,944,0.0330977076780626,0.01562513120243,0.0174725764756326,793,0.0330977076731867,0.0156251311943505,0.0174725764788362,942,0.0343578924298873,0.00970315521031951,0.0246547372195677,800,0.0178466496558778,0.00970315520973988,0.00814349444613795,948,0.0394623506865034,0.0103953993591653,0.0290669513273381,801,0.0151723201395213,0.0103953993591653,0.00477692078035594,932,57.7830268353992,27.6315838311053,30.1514430042939,786,36.5218851483117,19.8100212177918,16.7118639305199
Acidaminococcus_fermentans_DSM_20731_AND_Ruminococcus_callidus_ATCC_2776001,1076,0.0529668998168863,0.00943816075233213,0.0435287390645541,913,0.0222387401167946,0.00943816075233214,0.0128005793644625,1073,0.0642759713862186,0.0207472323192086,0.04352873906701,901,0.0295048546477197,0.0167042752832572,0.0128005793644625,1070,0.0328109617383123,0.0156251311976685,0.0171858305406438,910,0.0326709661881917,0.015395629490266,0.0172753366979258,1057,0.0384390289321736,0.00970315520645948,0.0287358737257141,921,0.020119103175997,0.00970315520973979,0.0104159479662572,1073,0.0442738477685115,0.0103953993591653,0.0338784484093462,923,0.0430911359982253,0.0103953993591653,0.0326957366390599,1039,65.6261669863866,29.6500487030465,35.9761182833401,923,29.3882920238418,9.46218674076089,19.926105283081
Acidaminococcus_fermentans_DSM_20731_AND_Ruminococcus_torques_ATCC_27756,970,0.0593462969701049,0.00943816075233214,0.0499081362177728,775,0.0535347320647384,0.00943816075233213,0.0440965713124062,967,0.070114643602747,0.0207472323192086,0.0493674112835384,766,0.0603628464937701,0.0207472323192086,0.0396156141745615,968,0.0330977076780619,0.0156251312024289,0.0174725764756331,510,0.0156251311943505,0.0156251311943505,0,962,0.0336401105096494,0.0097031552248168,0.0239369552848326,513,0.00970315520973992,0.00970315520973992,0,954,0.0291332197758944,0.0103953993591653,0.0187378204167291,803,0.0216603757749521,0.00292255535822299,0.0187378204167291,927,68.986633286812,28.0423945786895,40.9442387081225,780,51.4680966669151,12.5708127285009,38.8972839384142
Acidaminococcus_fermentans_DSM_20731_AND_Shigella_flexneri_2002017,1382,0.185783282412536,0.00943816075233213,0.176345121660203,521,0.185783282412536,0,0.185783282412536,1437,0.1173051127218,0.0207472323192086,0.0965578804025916,998,0.0690261725205044,0.0207472323192086,0.0482789402012958,969,0.0596911214264911,0,0.0596911214264911,1002,0.0596911214264911,0.0156251311943507,0.0440659902321405,1416,0.0626813900793108,0.00970315519728083,0.05297823488203,1013,0.0626813900855403,0.00970315520973988,0.0529782348758004,1449,6.73322396589413,0.0103953993591653,6.72282856653496,1028,6.72802626621442,0.0103953993591653,6.71763086685525,1313,141.30540887698,28.6986535909742,112.606755286006,1037,79.7664620101736,11.682360611743,68.0841013984305
Acidaminococcus_fermentans_DSM_20731_AND_Streptococcus_salivarius_JIM8777,1071,0.0171528523570657,0.00943816075233213,0.00771469160473361,891,0.0171528523541537,0.00943816075233214,0.00771469160182161,751,0.0453790327922178,0.0453790327922178,0,879,0.0242745467568183,0.0107813932614822,0.0134931534953361,739,0.0156251312207862,0.0156251312207862,0,517,0.015625131194351,0.015625131194351,0,738,0.00970315520974048,0.00970315520974048,0,520,0.00970315520973957,0.00970315520973957,0,1121,0.0297034005948774,0.0103953993591653,0.0193080012357121,901,0.0179166454615388,0.00319231144612865,0.0147243340154102,1064,74.3430069398593,29.5279254276359,44.8150815122234,920,42.0140094976293,20.5196029255742,21.4944065720551
Acidaminococcus_fermentans_DSM_20731_AND_Subdoligranulum_variabile_DSM_15176,952,0.0172815721453631,0.00943816075233213,0.00784341139303099,764,0.0122833699890193,0.00943816075233214,0.0028452092366872,952,0.0305139711496362,0.0207472323192086,0.00976673883042758,752,0.0213324194797896,0.0207472323192086,0.000585187160580991,791,0.0156251311840716,0.0156251311840716,0,509,0.0156251311943516,0.0156251311943516,0,794,0.00970315520645948,0.00970315520645948,0,513,0.00970315520973975,0.00970315520973975,0,993,0.0672995840928966,0.0103953993591653,0.0569041847337313,774,0.0671715900898788,0.0102674053561331,0.0569041847337456,909,80.2507923649598,29.1853901480853,51.0654022168745,767,59.1113560342892,5.39616131923193,53.7151947150573
Acidaminococcus_fermentans_DSM_20731_AND_Veillonella_atypica_ACS_049_V_Sch6,1224,0.0106580172307777,0.00931609564199713,0.00134192158878061,1014,0.0106580172307777,0.00931609564199713,0.00134192158878061,798,0.0453790327922162,0.0453790327922162,0,994,0.0240934974022853,0.0112929180378228,0.0128005793644625,786,0.0156251312024289,0.0156251312024289,0,510,0.0156251311943505,0.0156251311943505,0,825,0.00970315520645948,0.00970315520645948,0,513,0.00970315520973999,0.00970315520973999,0,805,0.102675209519706,0,0.102675209519706,519,0.102675209519706,0,0.102675209519706,1230,87.6686392524291,31.0403451698729,56.6282940825561,1036,45.1388117854711,10.3242575333837,34.8145542520874
Akkermansia_muciniphila_ATCC_BAA_835_AND_Alistipes_finegoldii_DSM_17242,1167,0.166593365585809,0.157155204833477,0.00943816075233214,519,0.166593365585809,0.166593365585809,0,738,0.145252274036523,0,0.145252274036523,518,0.145252274036523,0.145252274036523,0,709,0.0596911214264911,0,0.0596911214264911,971,0.0596911214264912,0.0472077955361806,0.0124833258903105,1163,0.115659624961341,0.0461237581797563,0.0695358667815845,520,0.115659624961341,0.115659624961341,0,1172,0.0218960201793722,0.0115006208202268,0.0103953993591454,536,0.0218960201793722,0.0218960201793722,0,1152,112.659577581607,33.9099665536086,78.7496110279986,1000,70.5868622246132,13.8336918080659,56.7531704165473
Akkermansia_muciniphila_ATCC_BAA_835_AND_Alistipes_putredinis_DSM_17216,765,0.166593365585809,0.166593365585809,0,519,0.166593365585809,0.166593365585809,0,765,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,1205,0.0596911214264911,0.0440659902240622,0.015625131202429,1029,0.0556706937920509,0.0400455625977004,0.0156251311943505,778,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,755,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1186,74.725304852239,14.5800529519165,60.1452519003224,1048,73.2733970816061,14.5521467645847,58.7212503170215
Akkermansia_muciniphila_ATCC_BAA_835_AND_Alistipes_shahii_WAL_8301,793,0.166593365585809,0.166593365585809,0,519,0.166593365585809,0.166593365585809,0,1180,0.145252274036523,0.143382311730122,0.00186996230640129,518,0.145252274036523,0.145252274036523,0,1186,0.0596911214264911,0.050324066953857,0.00936705447263416,1008,0.054615765745517,0.0448039953222913,0.00981177042322569,819,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,1192,0.0322914195385375,0.0218960201793722,0.0103953993591653,1006,0.0322914195385375,0.0218960201793722,0.0103953993591653,1208,96.507379714672,34.0790279201407,62.4283517945313,1016,58.3886205330132,13.5195601976516,44.8690603353616
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_caccae_ATCC_43185,1067,0.174202346743639,0.166593365585809,0.00760898115783017,896,0.174202346743639,0.166593365585809,0.00760898115783017,793,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,752,0.0596911214264911,0.0596911214264911,0,891,0.049631281905187,0.0430217011634529,0.00660958074173405,812,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,893,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1077,92.0846773806363,39.9147040320845,52.1699733485518,909,73.944646223454,24.9780346080227,48.9666116154312
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_coprocola_M16_DSM_17136,1101,0.172215963499446,0.166593365585809,0.00562259791363748,917,0.172215963499528,0.166593365585809,0.00562259791371935,780,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,799,0.0596911214264911,0.0596911214264911,0,905,0.0492693921691179,0.0436467942553986,0.00562259791371931,785,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,826,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1121,95.8098483329564,39.4936051113576,56.3162432215988,926,77.3387215157278,26.8027705099178,50.53595100581
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_eggerthii_DSM_20697,1107,0.174202346743639,0.166593365585809,0.00760898115783017,919,0.172362379262617,0.166593365585809,0.00576901367680841,776,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,755,0.0596911214264911,0.0596911214264911,0,913,0.0510647110766957,0.0453969312281647,0.00566777984853099,843,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,772,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1120,43.7433523672486,40.2041557648774,3.53919660237126,911,30.3419671122887,26.8027705099174,3.53919660237126
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_fragilis_NCTC_9343,1315,0.185783282412536,0.166593365585809,0.0191899168267266,1019,0.185783282412536,0.166593365585809,0.0191899168267266,837,0.145252274036523,0.145252274036523,0,522,0.145252274036523,0,0.145252274036523,909,0.0596911214264911,0,0.0596911214264911,1021,0.0596911214264912,0.0472077955361855,0.0124833258903057,895,0.115659624961341,0,0.115659624961341,520,0.115659624961341,0.115659624961341,0,832,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1307,87.0792758365955,40.204155764877,46.8751200717185,1110,57.8487043319938,26.8027705099179,31.0459338220759
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_intestinalis_341_DSM_17393,838,0.166593365585809,0.166593365585809,0,519,0.166593365585809,0.166593365585809,0,855,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,794,0.0596911214264911,0.0596911214264911,0,872,0.0496312819051868,0.0430217011634527,0.00660958074173413,840,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,787,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1127,93.4960714956766,39.5756051420928,53.9204663535838,918,69.4010647064416,15.470768729535,53.9302959769067
Akkermansia_muciniphila_ATCC_BAA_835_AND_Bacteroides_stercoris_ATCC_43183,1123,0.174202346743639,0.166593365585809,0.00760898115783017,922,0.174202346743639,0.166593365585809,0.00760898115783017,789,0.145252274036523,0.145252274036523,0,518,0.145252274036523,0.145252274036523,0,832,0.0596911214264911,0.0596911214264911,0,914,0.051318499560632,0.045817465461111,0.00550103409952106,845,0.115659624961341,0.115659624961341,0,520,0.115659624961341,0.115659624961341,0,799,0.0218960201793722,0.0218960201793722,0,536,0.0218960201793722,0.0218960201793722,0,1150,49.7644948892261,40.2041557648767,9.5603391243494,916,35.3205242791382,25.7601851547887,9.56033912434942
